RouteID,CustomerId,StopSequence,ETA,ETD
c763ce84-9582-47f3-a883-172f7773f4f4,21384,1,10:47:00,11:47:00
c763ce84-9582-47f3-a883-172f7773f4f4,21303,1,11:50:00,12:50:00
c763ce84-9582-47f3-a883-172f7773f4f4,21344,1,12:50:00,13:50:00
c763ce84-9582-47f3-a883-172f7773f4f4,21336,1,13:54:00,14:54:00
c763ce84-9582-47f3-a883-172f7773f4f4,21351,1,14:58:00,15:58:00
c763ce84-9582-47f3-a883-172f7773f4f4,21352,1,16:00:00,17:00:00
4b58ed58-3f57-40f8-b627-313da4888774,21309,1,08:23:00,09:23:00
4b58ed58-3f57-40f8-b627-313da4888774,21356,1,09:31:00,10:31:00
4b58ed58-3f57-40f8-b627-313da4888774,21361,1,10:34:00,11:34:00
4b58ed58-3f57-40f8-b627-313da4888774,21307,1,11:35:00,12:35:00
4b58ed58-3f57-40f8-b627-313da4888774,21380,1,12:39:00,13:39:00
4b58ed58-3f57-40f8-b627-313da4888774,21329,1,13:43:00,14:43:00
4b58ed58-3f57-40f8-b627-313da4888774,21368,1,14:47:00,15:47:00
4b58ed58-3f57-40f8-b627-313da4888774,21313,1,16:00:00,17:00:00
91458660-0b98-4486-a654-c4d5176ae800,21508,1,07:41:00,08:41:00
91458660-0b98-4486-a654-c4d5176ae800,21525,1,08:41:00,09:41:00
91458660-0b98-4486-a654-c4d5176ae800,21454,1,09:55:00,10:55:00
91458660-0b98-4486-a654-c4d5176ae800,21496,1,10:55:00,11:55:00
91458660-0b98-4486-a654-c4d5176ae800,21455,1,11:55:00,12:55:00
91458660-0b98-4486-a654-c4d5176ae800,21425,1,12:58:00,13:58:00
91458660-0b98-4486-a654-c4d5176ae800,21432,1,13:58:00,14:58:00
91458660-0b98-4486-a654-c4d5176ae800,21451,1,14:59:00,15:59:00
91458660-0b98-4486-a654-c4d5176ae800,21507,1,16:00:00,17:00:00
f6d07a68-2e42-46fd-9533-76502d61688b,21459,1,07:38:00,08:38:00
f6d07a68-2e42-46fd-9533-76502d61688b,23956,1,08:52:00,09:52:00
f6d07a68-2e42-46fd-9533-76502d61688b,23984,1,10:08:00,11:08:00
f6d07a68-2e42-46fd-9533-76502d61688b,23921,1,11:21:00,12:21:00
f6d07a68-2e42-46fd-9533-76502d61688b,23915,1,12:27:00,13:27:00
f6d07a68-2e42-46fd-9533-76502d61688b,23972,1,13:32:00,14:32:00
f6d07a68-2e42-46fd-9533-76502d61688b,23980,1,14:32:00,15:32:00
f6d07a68-2e42-46fd-9533-76502d61688b,23840,1,16:00:00,17:00:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21524,1,07:52:00,08:52:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21393,1,08:52:00,09:52:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21450,1,10:02:00,11:02:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21281,1,11:07:00,12:07:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21295,1,12:13:00,13:13:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21300,1,13:21:00,14:21:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21373,1,14:45:00,15:45:00
7e0f2be8-0447-45d7-a9bc-a7a5d561160a,21381,1,16:00:00,17:00:00
17958b07-70ff-4086-9e85-f82a30b3d889,21397,1,07:22:00,08:22:00
17958b07-70ff-4086-9e85-f82a30b3d889,21391,1,08:22:00,09:22:00
17958b07-70ff-4086-9e85-f82a30b3d889,21499,1,09:26:00,10:26:00
17958b07-70ff-4086-9e85-f82a30b3d889,21442,1,10:27:00,11:27:00
17958b07-70ff-4086-9e85-f82a30b3d889,21485,1,11:31:00,12:31:00
17958b07-70ff-4086-9e85-f82a30b3d889,21394,1,12:44:00,13:44:00
17958b07-70ff-4086-9e85-f82a30b3d889,21436,1,13:45:00,14:45:00
17958b07-70ff-4086-9e85-f82a30b3d889,21494,1,14:52:00,15:52:00
17958b07-70ff-4086-9e85-f82a30b3d889,21461,1,16:00:00,17:00:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21506,1,07:30:00,08:30:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21457,1,08:30:00,09:30:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21443,1,09:30:00,10:30:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21396,1,10:33:00,11:33:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21511,1,11:37:00,12:37:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21473,1,12:41:00,13:41:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21385,1,13:43:00,14:43:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21476,1,14:51:00,15:51:00
2425a49e-d927-4b35-8a96-c8ddaa23b16e,21414,1,16:00:00,17:00:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21251,1,07:03:00,08:03:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21231,1,08:08:00,09:08:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21294,1,09:17:00,10:17:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21252,1,10:26:00,11:26:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21272,1,11:32:00,12:32:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21264,1,12:39:00,13:39:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21230,1,13:48:00,14:48:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21276,1,14:53:00,15:53:00
fc19ecbf-5ca8-4f60-80db-03dd33f79ab9,21528,1,16:00:00,17:00:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21417,1,07:28:00,08:28:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21469,1,08:31:00,09:31:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21448,1,09:31:00,10:31:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21422,1,10:31:00,11:31:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21488,1,11:31:00,12:31:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21401,1,12:40:00,13:40:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21433,1,13:43:00,14:43:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21430,1,14:43:00,15:43:00
c2f12a07-ef89-4cc8-923d-2b7d74e5a9a6,21415,1,16:00:00,17:00:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21398,1,07:32:00,08:32:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21549,1,08:35:00,09:35:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21540,1,09:39:00,10:39:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21498,1,10:39:00,11:39:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21504,1,11:47:00,12:47:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21405,1,12:53:00,13:53:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21470,1,13:56:00,14:56:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21410,1,14:56:00,15:56:00
0251bca9-c3ac-4626-8aef-9d81527d65eb,21480,1,16:00:00,17:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21543,1,08:00:00,09:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21537,1,09:00:00,10:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21513,1,10:00:00,11:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21467,1,11:00:00,12:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21466,1,12:00:00,13:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21429,1,13:00:00,14:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21423,1,14:00:00,15:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21532,1,15:00:00,16:00:00
bdde03da-5efb-4f0b-833b-f240daacde80,21404,1,16:00:00,17:00:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21479,1,07:32:00,08:32:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21538,1,08:34:00,09:34:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21545,1,09:40:00,10:40:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21505,1,10:40:00,11:40:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21497,1,11:48:00,12:48:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21408,1,12:48:00,13:48:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21439,1,13:52:00,14:52:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21491,1,15:00:00,16:00:00
abf7c9ec-5928-414e-8885-3e35ed15696e,21453,1,16:00:00,17:00:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21546,1,07:38:00,08:38:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21416,1,08:39:00,09:39:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21530,1,09:39:00,10:39:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21477,1,10:44:00,11:44:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21484,1,11:45:00,12:45:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21444,1,12:49:00,13:49:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21437,1,13:53:00,14:53:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21462,1,14:53:00,15:53:00
27444ff4-2a44-4938-b946-aa3d41a552e6,21452,1,16:00:00,17:00:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21547,1,07:10:00,08:10:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21487,1,08:23:00,09:23:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21421,1,09:23:00,10:23:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21502,1,10:24:00,11:24:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21493,1,11:24:00,12:24:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21472,1,12:24:00,13:24:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21518,1,13:33:00,14:33:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21406,1,14:44:00,15:44:00
7b26ece6-792b-433c-a449-a68c9b9a71b7,21471,1,16:00:00,17:00:00
127b618c-1cc8-40de-9350-f68d17070c08,21548,1,07:23:00,08:23:00
127b618c-1cc8-40de-9350-f68d17070c08,21474,1,08:23:00,09:23:00
127b618c-1cc8-40de-9350-f68d17070c08,21481,1,09:27:00,10:27:00
127b618c-1cc8-40de-9350-f68d17070c08,21535,1,10:35:00,11:35:00
127b618c-1cc8-40de-9350-f68d17070c08,21411,1,11:40:00,12:40:00
127b618c-1cc8-40de-9350-f68d17070c08,21541,1,12:42:00,13:42:00
127b618c-1cc8-40de-9350-f68d17070c08,21531,1,13:50:00,14:50:00
127b618c-1cc8-40de-9350-f68d17070c08,21400,1,14:56:00,15:56:00
127b618c-1cc8-40de-9350-f68d17070c08,21428,1,16:00:00,17:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21475,1,07:56:00,08:56:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21500,1,08:56:00,09:56:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21486,1,10:00:00,11:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21515,1,11:00:00,12:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21520,1,12:00:00,13:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21438,1,13:00:00,14:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21431,1,14:00:00,15:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21427,1,15:00:00,16:00:00
fe50ff4d-6242-458f-adc8-bba148ff7934,21426,1,16:00:00,17:00:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21552,1,07:43:00,08:43:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21534,1,08:46:00,09:46:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21456,1,09:47:00,10:47:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21516,1,10:47:00,11:47:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21483,1,11:50:00,12:50:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21523,1,12:52:00,13:52:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21392,1,13:57:00,14:57:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21521,1,14:57:00,15:57:00
5c6b2ddf-5bf2-4eb6-aa39-93cb89048f83,21509,1,16:00:00,17:00:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21551,1,07:35:00,08:35:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21468,1,08:36:00,09:36:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21413,1,09:38:00,10:38:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21419,1,10:39:00,11:39:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21435,1,11:42:00,12:42:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21386,1,12:51:00,13:51:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21424,1,13:55:00,14:55:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21465,1,14:57:00,15:57:00
2df5368c-b83a-4853-9f7c-49d3ec1bfb82,21555,1,16:00:00,17:00:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21779,1,09:48:00,10:48:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21819,1,10:50:00,11:50:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21814,1,11:55:00,12:55:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21767,1,12:58:00,13:58:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21808,1,13:58:00,14:58:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21820,1,14:58:00,15:58:00
ce8bb07a-c7e2-45fc-8252-f64abebeaff8,21826,1,16:00:00,17:00:00
58d40b09-93ea-404a-aa34-d57cb417b96a,21636,1,13:36:00,14:36:00
58d40b09-93ea-404a-aa34-d57cb417b96a,21596,1,14:44:00,15:44:00
58d40b09-93ea-404a-aa34-d57cb417b96a,21245,1,16:00:00,17:00:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,22489,1,07:36:00,08:36:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,22472,1,08:39:00,09:39:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,22434,1,09:43:00,10:43:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,22445,1,10:54:00,11:54:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,22457,1,11:55:00,12:55:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,21619,1,12:55:00,13:55:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,21660,1,13:55:00,14:55:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,21649,1,14:58:00,15:58:00
c1e2ceca-6e5c-42b2-8651-b076b272e3eb,21593,1,16:00:00,17:00:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21575,1,08:38:00,09:38:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21601,1,09:42:00,10:42:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21617,1,10:42:00,11:42:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21655,1,11:52:00,12:52:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21592,1,12:54:00,13:54:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21653,1,13:57:00,14:57:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21607,1,14:59:00,15:59:00
7ec4d28f-b9f6-4fb4-8904-416cbb341b56,21582,1,16:00:00,17:00:00
d9639626-1e89-4352-8939-2f8041d8217a,21635,1,07:27:00,08:27:00
d9639626-1e89-4352-8939-2f8041d8217a,21657,1,08:32:00,09:32:00
d9639626-1e89-4352-8939-2f8041d8217a,21637,1,09:36:00,10:36:00
d9639626-1e89-4352-8939-2f8041d8217a,21610,1,10:41:00,11:41:00
d9639626-1e89-4352-8939-2f8041d8217a,21623,1,11:44:00,12:44:00
d9639626-1e89-4352-8939-2f8041d8217a,21602,1,12:48:00,13:48:00
d9639626-1e89-4352-8939-2f8041d8217a,21562,1,13:51:00,14:51:00
d9639626-1e89-4352-8939-2f8041d8217a,21640,1,14:54:00,15:54:00
d9639626-1e89-4352-8939-2f8041d8217a,21631,1,16:00:00,17:00:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21605,1,07:38:00,08:38:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21585,1,08:47:00,09:47:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21627,1,09:52:00,10:52:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21583,1,10:56:00,11:56:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21628,1,11:56:00,12:56:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21614,1,12:57:00,13:57:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21612,1,13:57:00,14:57:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21622,1,14:57:00,15:57:00
384f62a2-6b82-48be-ba7a-f7a7f5414433,21626,1,16:00:00,17:00:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21652,1,09:02:00,10:02:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21576,1,10:02:00,11:02:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21615,1,11:06:00,12:06:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21638,1,12:23:00,13:23:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21650,1,13:30:00,14:30:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21559,1,14:40:00,15:40:00
f5dcef8b-eb34-47fd-abba-5adbef663505,21659,1,16:00:00,17:00:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21243,1,07:42:00,08:42:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21242,1,08:42:00,09:42:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21296,1,09:45:00,10:45:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21805,1,10:45:00,11:45:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21822,1,11:51:00,12:51:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21761,1,12:52:00,13:52:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21751,1,14:00:00,15:00:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21754,1,15:00:00,16:00:00
b54bfcd3-7a7c-4222-a6c6-5c44082ffd74,21683,1,16:00:00,17:00:00
728dc101-c4b8-4489-9e57-6132e2724c57,21669,1,07:38:00,08:38:00
728dc101-c4b8-4489-9e57-6132e2724c57,21793,1,08:40:00,09:40:00
728dc101-c4b8-4489-9e57-6132e2724c57,21795,1,09:43:00,10:43:00
728dc101-c4b8-4489-9e57-6132e2724c57,21701,1,10:43:00,11:43:00
728dc101-c4b8-4489-9e57-6132e2724c57,21739,1,11:47:00,12:47:00
728dc101-c4b8-4489-9e57-6132e2724c57,21744,1,12:49:00,13:49:00
728dc101-c4b8-4489-9e57-6132e2724c57,21830,1,13:51:00,14:51:00
728dc101-c4b8-4489-9e57-6132e2724c57,21813,1,14:51:00,15:51:00
728dc101-c4b8-4489-9e57-6132e2724c57,21664,1,16:00:00,17:00:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21799,1,07:37:00,08:37:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21728,1,08:37:00,09:37:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21733,1,09:48:00,10:48:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21787,1,10:48:00,11:48:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21745,1,11:56:00,12:56:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21734,1,12:56:00,13:56:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21714,1,13:56:00,14:56:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21757,1,14:56:00,15:56:00
ccbec3ff-45b0-45dd-bcb6-2a74f090c31a,21809,1,16:00:00,17:00:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,21285,1,07:44:00,08:44:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,21297,1,08:57:00,09:57:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,21235,1,10:00:00,11:00:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,21289,1,11:11:00,12:11:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,21290,1,12:25:00,13:25:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,22684,1,13:25:00,14:25:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,22667,1,14:47:00,15:47:00
ffa3d9f5-15f6-4302-84d2-d94ebb531f74,22676,1,16:00:00,17:00:00
53549152-fc56-4198-b0c7-890e2d6c455d,21755,1,07:42:00,08:42:00
53549152-fc56-4198-b0c7-890e2d6c455d,21732,1,08:42:00,09:42:00
53549152-fc56-4198-b0c7-890e2d6c455d,21725,1,09:43:00,10:43:00
53549152-fc56-4198-b0c7-890e2d6c455d,21724,1,10:43:00,11:43:00
53549152-fc56-4198-b0c7-890e2d6c455d,21698,1,11:44:00,12:44:00
53549152-fc56-4198-b0c7-890e2d6c455d,21735,1,12:46:00,13:46:00
53549152-fc56-4198-b0c7-890e2d6c455d,21791,1,13:54:00,14:54:00
53549152-fc56-4198-b0c7-890e2d6c455d,21671,1,14:55:00,15:55:00
53549152-fc56-4198-b0c7-890e2d6c455d,21818,1,16:00:00,17:00:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,23160,1,07:18:00,08:18:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,23302,1,08:23:00,09:23:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,23329,1,09:23:00,10:23:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,23268,1,10:30:00,11:30:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,21717,1,11:44:00,12:44:00
a81347f4-f9bb-437b-8c32-c368dee9c1f0,21800,1,12:53:00,13:53:00
